Id,PageType,PageId,UserId,SessionId,TimeSpent,FirstPing,LastPing,ActiveTimeOnPage,IPAdress,ScrollDistance,CountryCode
110,profile,c993ae23-de37-4c4d-a5f5-56b34db1a346,c993ae23-de37-4c4d-a5f5-56b34db1a346,deb40a83-6d51-4a7b-9c9e-51ef79bcc583,0,2020-06-13 04:49:23.5649163,2020-06-13 04:49:23.5649163,0,NULL,0,NULL
111,profile,miladorfman,f1edf832-f951-4c6a-9724-2987ac572dc2,5aa8e7e1-917e-4c59-b050-9e8958bb31a2,1112,2020-06-13 08:31:32.5641549,2020-06-13 08:50:05.3279717,0,NULL,0,NULL
112,profile,khloekardashian,f1edf832-f951-4c6a-9724-2987ac572dc2,c5909df8-3fa7-49d1-82f1-7342eddf8637,0,2020-06-13 09:03:45.5470098,2020-06-13 09:03:45.5470098,0,NULL,0,NULL
113,profile,67c7ee13-0162-498b-b358-4cb9253f5fce,67c7ee13-0162-498b-b358-4cb9253f5fce,accfce4e-72ca-441d-a6d7-ad66d308aad0,0,2020-06-13 09:39:38.3615273,2020-06-13 09:39:38.3615273,0,NULL,0,NULL
114,profile,67c7ee13-0162-498b-b358-4cb9253f5fce,67c7ee13-0162-498b-b358-4cb9253f5fce,43ae8182-3ebe-43e5-bb10-72a64694e746,30,2020-06-13 09:40:02.9816015,2020-06-13 09:40:33.3693662,0,NULL,0,NULL
115,profile,jimmyfallon,null,6ae85448-7ccb-4719-810b-fd348db62351,0,2020-06-13 11:47:44.5213321,2020-06-13 11:47:44.5213321,0,NULL,0,NULL
116,profile,thebodycoach,null,1030a4e2-6a8a-4967-86b3-04659f90ee9c,0,2020-06-13 11:48:15.7072074,2020-06-13 11:48:15.7072074,0,NULL,0,NULL
117,profile,c88725c0-da43-4be6-8b8c-b2409dc8bd88,c88725c0-da43-4be6-8b8c-b2409dc8bd88,92ffa337-1fc6-4d5f-86bd-ba7f37c77bcd,602,2020-06-13 11:54:51.3222114,2020-06-13 12:04:53.3677928,0,NULL,0,NULL
118,profile,3a24fa43-07b3-43df-9d57-fa3adf63ec6c,3a24fa43-07b3-43df-9d57-fa3adf63ec6c,17c9f936-28f8-44ac-8c88-7cd97248fbef,0,2020-06-13 13:27:01.7623295,2020-06-13 13:27:01.7623295,0,NULL,0,NULL
119,profile,47d9b348-5cef-4400-b72d-b664e19be3e4,47d9b348-5cef-4400-b72d-b664e19be3e4,7f446885-a1e2-4cf5-a323-76f50cf748de,0,2020-06-13 14:00:57.6696241,2020-06-13 14:00:57.6696241,0,NULL,0,NULL
120,profile,60b976f0-e533-401e-9228-dce2eb34da29,60b976f0-e533-401e-9228-dce2eb34da29,98a13f41-5c63-40e5-bdac-225d16e89404,30,2020-06-13 14:32:04.2735378,2020-06-13 14:32:35.1393547,0,NULL,0,NULL
121,profile,miguelsanabria171,null,46408161-5a1d-426c-b8f0-1a21bc640cde,210,2020-06-13 14:36:17.8726823,2020-06-13 14:39:48.0680226,0,NULL,0,NULL
122,profile,axelmx-1706,null,db96811a-3202-4633-8f1b-5947bc318ba2,30,2020-06-13 14:44:58.3154733,2020-06-13 14:45:28.6337913,0,NULL,0,NULL
123,profile,fitmencook,null,81b63404-8243-4c66-aa1f-ca77c48ef04d,0,2020-06-13 14:48:29.8483762,2020-06-13 14:48:29.8483762,0,NULL,0,NULL
124,profile,axelmx-1706,d229dc61-9e48-45ac-8ea6-b1c398470776,09db5947-f0a0-4f35-84f4-08e899c337e4,781,2020-06-13 14:59:20.5395769,2020-06-13 15:12:22.1502390,0,NULL,0,NULL
125,profile,2fea6c10-3c5a-4919-a1e9-82141be5fa06,2fea6c10-3c5a-4919-a1e9-82141be5fa06,99cbb2ad-aec0-4c68-887a-3aab9524afda,30,2020-06-13 15:23:32.5566813,2020-06-13 15:24:02.9942729,0,NULL,0,NULL
126,profile,2fea6c10-3c5a-4919-a1e9-82141be5fa06,2fea6c10-3c5a-4919-a1e9-82141be5fa06,1201e97d-e166-42d5-b3b1-39385b9d8774,0,2020-06-13 15:27:00.8925561,2020-06-13 15:27:00.8925561,0,NULL,0,NULL
127,profile,2fea6c10-3c5a-4919-a1e9-82141be5fa06,2fea6c10-3c5a-4919-a1e9-82141be5fa06,79b4c774-7fa5-4a42-a3db-5f1fa129a96e,0,2020-06-13 15:29:19.8458556,2020-06-13 15:29:19.8458556,0,NULL,0,NULL
128,profile,2fea6c10-3c5a-4919-a1e9-82141be5fa06,2fea6c10-3c5a-4919-a1e9-82141be5fa06,e246f2ff-8dd4-4b14-8416-34455549d71c,570,2020-06-13 15:29:50.8688582,2020-06-13 15:39:21.1575234,0,NULL,0,NULL
129,profile,2fea6c10-3c5a-4919-a1e9-82141be5fa06,2fea6c10-3c5a-4919-a1e9-82141be5fa06,66224014-d415-47fd-a930-c819b0da547d,420,2020-06-13 15:32:15.5751585,2020-06-13 15:39:16.1693595,0,NULL,0,NULL
130,profile,2fea6c10-3c5a-4919-a1e9-82141be5fa06,2fea6c10-3c5a-4919-a1e9-82141be5fa06,be6d530b-3d92-4736-b233-322c2f04d2b3,331,2020-06-13 15:33:30.9655735,2020-06-13 15:39:02.7412481,0,NULL,0,NULL
131,profile,37bdce29-044b-4b93-ab94-60659528c5a3,37bdce29-044b-4b93-ab94-60659528c5a3,b7d67ce1-9a1e-43c6-897b-354a726725e5,0,2020-06-13 15:42:02.5602955,2020-06-13 15:42:02.5602955,0,NULL,0,NULL
132,profile,37bdce29-044b-4b93-ab94-60659528c5a3,37bdce29-044b-4b93-ab94-60659528c5a3,8b0760ec-63c6-4d7d-9d01-b0d0fc49e9bf,0,2020-06-13 15:42:33.6028587,2020-06-13 15:42:33.6028587,0,NULL,0,NULL
133,profile,19nguyena,null,cbe4e274-94ef-4c2b-8acb-8cd43044929f,1291,2020-06-13 16:23:41.8561007,2020-06-13 16:45:13.4898096,0,NULL,0,NULL
134,profile,axelmx-1706,d229dc61-9e48-45ac-8ea6-b1c398470776,d2daa18d-58cc-4c8c-8c05-81c1ef408188,120,2020-06-13 16:56:51.6364256,2020-06-13 16:58:52.4336632,0,NULL,0,NULL
135,profile,b63cb5dd-30d0-44ac-a1bb-3bd980079bf7,b63cb5dd-30d0-44ac-a1bb-3bd980079bf7,7f0af2af-e292-4624-89a5-7c73bec60cbc,0,2020-06-13 19:04:29.3362670,2020-06-13 19:04:29.3362670,0,NULL,0,NULL
136,profile,b63cb5dd-30d0-44ac-a1bb-3bd980079bf7,b63cb5dd-30d0-44ac-a1bb-3bd980079bf7,6f581461-765a-465b-81ae-31c7bdeff88d,31,2020-06-13 19:05:44.3988443,2020-06-13 19:06:15.8202151,0,NULL,0,NULL
137,profile,e873acb0-e58f-42b5-a2a8-fa138b693d21,e873acb0-e58f-42b5-a2a8-fa138b693d21,a79df7d1-bee0-47bb-9c5f-c7c61aeac0b4,31,2020-06-13 19:10:12.1553041,2020-06-13 19:10:43.7400808,0,NULL,0,NULL
138,profile,e7f89125-af26-4f05-a395-b502d08e7517,e7f89125-af26-4f05-a395-b502d08e7517,3bc01e9f-e900-43f8-aa97-58672f0fec6a,30,2020-06-13 21:20:43.2159223,2020-06-13 21:21:13.3496489,0,NULL,0,NULL
139,profile,e7f89125-af26-4f05-a395-b502d08e7517,e7f89125-af26-4f05-a395-b502d08e7517,428a90b9-6fb8-40c0-a0d5-197b12de5a9c,1801,2020-06-13 21:21:52.1502214,2020-06-13 21:51:53.7978506,0,NULL,0,NULL
140,profile,27a3875b-6be8-47eb-83aa-772b2760a0cd,27a3875b-6be8-47eb-83aa-772b2760a0cd,8ff22dd9-1bb2-40b8-846e-456bda0373f3,0,2020-06-13 21:53:34.3121132,2020-06-13 21:53:34.3121132,0,NULL,0,NULL
141,profile,fd86d77b-00ae-459b-aa6d-1bd7da19550e,fd86d77b-00ae-459b-aa6d-1bd7da19550e,a1c176cc-aa97-4b4e-ac7c-2b1ee6af244a,0,2020-06-13 22:25:33.1466862,2020-06-13 22:25:33.1466862,0,NULL,0,NULL
142,profile,fd86d77b-00ae-459b-aa6d-1bd7da19550e,fd86d77b-00ae-459b-aa6d-1bd7da19550e,957e0a67-747c-4969-9d8c-9d97b3b5dfd3,0,2020-06-13 22:26:00.0141115,2020-06-13 22:26:00.0141115,0,NULL,0,NULL
143,profile,96217ce1-eca5-4b18-8476-c435aee70e0e,96217ce1-eca5-4b18-8476-c435aee70e0e,0ed855c6-f6c1-43a3-adec-6e16fc6aabf6,0,2020-06-13 23:01:31.5382516,2020-06-13 23:01:31.5382516,0,NULL,0,NULL
144,profile,96217ce1-eca5-4b18-8476-c435aee70e0e,96217ce1-eca5-4b18-8476-c435aee70e0e,7cd18cf5-8412-4966-860f-9a1d5440a30d,78,2020-06-13 23:02:02.0969375,2020-06-13 23:03:20.5969757,0,NULL,0,NULL
145,profile,e3a4b950-45e7-4840-a267-e7abeeb9bacf,e3a4b950-45e7-4840-a267-e7abeeb9bacf,219130bb-f58a-49a7-9dcf-b3429c906380,0,2020-06-14 02:01:11.5078651,2020-06-14 02:01:11.5078651,0,NULL,0,NULL
146,profile,7130592b-b12d-4d02-a8ac-613cdd12f5a0,7130592b-b12d-4d02-a8ac-613cdd12f5a0,f3b0ea54-05b3-4248-8465-ce06745656ec,0,2020-06-14 02:34:06.9513859,2020-06-14 02:34:06.9513859,0,NULL,0,NULL
147,profile,7130592b-b12d-4d02-a8ac-613cdd12f5a0,7130592b-b12d-4d02-a8ac-613cdd12f5a0,b1b0d737-4024-4e77-9113-c6d5091e40c7,0,2020-06-14 02:34:16.0663468,2020-06-14 02:34:16.0663468,0,NULL,0,NULL
148,profile,7130592b-b12d-4d02-a8ac-613cdd12f5a0,7130592b-b12d-4d02-a8ac-613cdd12f5a0,921ef1b5-8dd4-4bd6-a2e7-ac7f73495d4c,120,2020-06-14 02:36:14.0049086,2020-06-14 02:38:14.2759686,0,NULL,0,NULL
149,profile,bangledoc,null,815d0255-495a-4b80-8df2-733200b47735,0,2020-06-14 03:23:43.0653434,2020-06-14 03:23:43.0653434,0,NULL,0,NULL
150,profile,erin.arnone,null,95a6b86e-0c3f-4d2c-9817-3db482292c8a,0,2020-06-14 05:14:22.7031777,2020-06-14 05:14:22.7031777,0,NULL,0,NULL
151,profile,db2995b1-3963-4631-b702-65d02fca3b81,db2995b1-3963-4631-b702-65d02fca3b81,6a6185ff-78a0-403e-b3a7-c76e2ed61851,332,2020-06-14 07:05:57.4059531,2020-06-14 07:11:29.7983918,0,NULL,0,NULL
152,profile,db2995b1-3963-4631-b702-65d02fca3b81,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,07ebd931-5138-4550-becf-958337b67e67,30,2020-06-14 07:11:42.8126015,2020-06-14 07:12:13.0321646,0,NULL,0,NULL
153,group,TEST12,db2995b1-3963-4631-b702-65d02fca3b81,53a954c3-c12f-48df-883d-b305b0d665c7,0,2020-06-14 07:12:59.1934044,2020-06-14 07:12:59.1934044,0,NULL,0,NULL
154,group,TEST12,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,b47cdd87-a831-4ecd-9c39-d4160d1ca7e7,0,2020-06-14 07:13:29.6667553,2020-06-14 07:13:29.6667553,0,NULL,0,NULL
155,group,3,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,f679d0f4-ea17-4e7f-af5e-2a3b3eacef9a,0,2020-06-14 07:13:39.5048669,2020-06-14 07:13:39.5048669,0,NULL,0,NULL
156,group,4,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,3a9506f1-990e-4e2f-a186-9477bef05377,0,2020-06-14 07:13:47.4161506,2020-06-14 07:13:47.4161506,0,NULL,0,NULL
157,group,5,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,6c729aa5-11a4-4662-80e2-9a4f133ad468,0,2020-06-14 07:13:51.3315946,2020-06-14 07:13:51.3315946,0,NULL,0,NULL
158,group,6,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,6567c7b1-c036-49fa-b208-028bc04f2b86,0,2020-06-14 07:13:57.8847530,2020-06-14 07:13:57.8847530,0,NULL,0,NULL
159,group,7,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,df62dc31-525d-4421-b70c-fb941788999f,0,2020-06-14 07:14:03.2027480,2020-06-14 07:14:03.2027480,0,NULL,0,NULL
160,group,8,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,bf41bce8-3c45-4a4b-a343-7dfbc1a4437b,0,2020-06-14 07:14:07.4348301,2020-06-14 07:14:07.4348301,0,NULL,0,NULL
161,group,9,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,b6ff8217-e3a1-4514-8df1-7e540926b9df,0,2020-06-14 07:14:13.3625457,2020-06-14 07:14:13.3625457,0,NULL,0,NULL
162,group,10,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,d96afe6d-6ed2-4507-b3aa-0ba657862e42,0,2020-06-14 07:14:17.8867150,2020-06-14 07:14:17.8867150,0,NULL,0,NULL
163,group,11,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,b196407c-a84a-49ff-923c-73c86ecb0b1a,0,2020-06-14 07:14:23.3684970,2020-06-14 07:14:23.3684970,0,NULL,0,NULL
164,group,12,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,e7e7145b-844f-49cd-acab-286f3232e2e8,0,2020-06-14 07:14:28.7750668,2020-06-14 07:14:28.7750668,0,NULL,0,NULL
165,group,13,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,358778b8-aac4-476f-ae78-5b4d54f0049f,0,2020-06-14 07:14:33.8491644,2020-06-14 07:14:33.8491644,0,NULL,0,NULL
166,group,14,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,1c759fd0-6310-44a9-a282-ed6adace7d7d,0,2020-06-14 07:14:38.2961069,2020-06-14 07:14:38.2961069,0,NULL,0,NULL
167,group,15,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,aa20d8ed-06cb-4384-b474-115376d6cd47,0,2020-06-14 07:14:46.5583881,2020-06-14 07:14:46.5583881,0,NULL,0,NULL
168,group,16,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,fb2b2384-ad97-41ba-8363-4a420402d608,0,2020-06-14 07:14:51.5878686,2020-06-14 07:14:51.5878686,0,NULL,0,NULL
169,group,17,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,50721369-2562-4f95-917e-93ce9c35c225,0,2020-06-14 07:14:57.4698517,2020-06-14 07:14:57.4698517,0,NULL,0,NULL
170,group,18,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,cb7e3a93-52e1-424b-9c9f-0768d7582fc5,0,2020-06-14 07:15:08.6997739,2020-06-14 07:15:08.6997739,0,NULL,0,NULL
171,group,19,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,c41626bc-b8c1-4502-89d5-a8c2e44e4367,0,2020-06-14 07:15:13.0638532,2020-06-14 07:15:13.0638532,0,NULL,0,NULL
172,group,20,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,3b7c1444-5b7a-42f0-a4d4-7ccd548de128,0,2020-06-14 07:15:29.1695534,2020-06-14 07:15:29.1695534,0,NULL,0,NULL
173,group,21,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,8519f108-86ae-4127-93b3-b96d7a90cf0a,0,2020-06-14 07:15:37.0161104,2020-06-14 07:15:37.0161104,0,NULL,0,NULL
174,group,22,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,69499545-af30-4759-b27d-3578ec9a2e9d,0,2020-06-14 07:15:43.1531115,2020-06-14 07:15:43.1531115,0,NULL,0,NULL
175,group,23,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,9511c7d7-dcf9-4b5b-9ff2-1b2bcffc6904,0,2020-06-14 07:15:49.3514664,2020-06-14 07:15:49.3514664,0,NULL,0,NULL
176,group,24,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,4c0bb2ee-b6e0-4bd1-adef-db998468c42e,0,2020-06-14 07:15:56.7177723,2020-06-14 07:15:56.7177723,0,NULL,0,NULL
177,group,25,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,7a91b8a0-f0c8-4f67-8209-554eb3aa9930,0,2020-06-14 07:16:02.3566449,2020-06-14 07:16:02.3566449,0,NULL,0,NULL
178,group,26,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,cc559541-4295-4882-8c9b-cf2ffd0ae367,0,2020-06-14 07:16:09.0273599,2020-06-14 07:16:09.0273599,0,NULL,0,NULL
179,group,27,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,2b8a0eef-7d5f-4d56-9266-6feb572fa6e6,0,2020-06-14 07:16:14.5592280,2020-06-14 07:16:14.5592280,0,NULL,0,NULL
180,group,28,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,52aeeed5-3657-4c0a-8633-10f998b56dda,0,2020-06-14 07:16:26.8987572,2020-06-14 07:16:26.8987572,0,NULL,0,NULL
181,group,29,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,440b355a-16ba-46e8-86ed-b29245a57775,0,2020-06-14 07:16:32.9706659,2020-06-14 07:16:32.9706659,0,NULL,0,NULL
182,group,30,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,4d51832f-983b-4c87-be05-9ac2c1016e0b,0,2020-06-14 07:16:38.7869618,2020-06-14 07:16:38.7869618,0,NULL,0,NULL
183,group,30,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,5b93c195-adfa-41fd-9ec9-eddea32d758f,0,2020-06-14 07:16:46.9167003,2020-06-14 07:16:46.9167003,0,NULL,0,NULL
184,group,31,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,5d24a281-5fbb-4c7a-8ec0-36daef744b82,0,2020-06-14 07:16:54.5956345,2020-06-14 07:16:54.5956345,0,NULL,0,NULL
185,group,32,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,f46892e2-a847-40bf-b297-848e478a10ee,0,2020-06-14 07:17:00.2993122,2020-06-14 07:17:00.2993122,0,NULL,0,NULL
186,group,33,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,cbcf89bd-3d00-4a7e-b104-323bde097cd4,0,2020-06-14 07:17:08.3687833,2020-06-14 07:17:08.3687833,0,NULL,0,NULL
187,group,34,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,53cfc864-3e43-4815-8347-798f1873fc36,0,2020-06-14 07:17:16.6279242,2020-06-14 07:17:16.6279242,0,NULL,0,NULL
188,group,36,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,3b0a166a-53ce-4388-a9ee-c51241307810,0,2020-06-14 07:17:20.4968299,2020-06-14 07:17:20.4968299,0,NULL,0,NULL
189,group,37,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,8c0d5403-7034-4b75-8b70-18cf8b4d3af4,0,2020-06-14 07:17:25.4279114,2020-06-14 07:17:25.4279114,0,NULL,0,NULL
190,group,38,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,ee9fcfe9-8763-4764-8db2-acd4d38e9df9,0,2020-06-14 07:17:33.7805198,2020-06-14 07:17:33.7805198,0,NULL,0,NULL
191,group,39,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,f606cd61-3928-4fcd-a6a8-a0c8a184e9d6,0,2020-06-14 07:17:40.8688583,2020-06-14 07:17:40.8688583,0,NULL,0,NULL
192,group,25,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,8e3b38d3-dc98-4e86-8545-bd5f388004bb,0,2020-06-14 07:17:49.8303771,2020-06-14 07:17:49.8303771,0,NULL,0,NULL
193,group,24,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,245ec976-0aa8-44b4-8654-f8f45780cf88,0,2020-06-14 07:17:53.1411071,2020-06-14 07:17:53.1411071,0,NULL,0,NULL
194,group,23,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,8fd822d6-254c-468c-907c-927427b48729,0,2020-06-14 07:17:58.4453405,2020-06-14 07:17:58.4453405,0,NULL,0,NULL
195,group,22,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,dfb58330-eedf-4529-b558-bf92dc060d23,0,2020-06-14 07:18:01.6619953,2020-06-14 07:18:01.6619953,0,NULL,0,NULL
196,group,21,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,758974ff-8ab6-4fc8-b287-2747e3d89e3c,0,2020-06-14 07:18:06.6454080,2020-06-14 07:18:06.6454080,0,NULL,0,NULL
197,group,20,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,5e5544ff-3967-4143-b750-35170685a0bb,0,2020-06-14 07:18:14.3439234,2020-06-14 07:18:14.3439234,0,NULL,0,NULL
198,group,19,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,3f739bb2-ff8d-4fbe-ae2e-55c312a0f23b,0,2020-06-14 07:18:25.4021593,2020-06-14 07:18:25.4021593,0,NULL,0,NULL
199,group,18,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,ba53b858-dc9e-4827-8fd3-fc74725e4d57,0,2020-06-14 07:18:30.6511226,2020-06-14 07:18:30.6511226,0,NULL,0,NULL
200,group,17,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,65770048-0217-4c47-b026-43b2da74f6e6,0,2020-06-14 07:18:36.9236250,2020-06-14 07:18:36.9236250,0,NULL,0,NULL
201,group,16,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,80057d51-62b6-4e3a-873b-c240ac09bd7e,0,2020-06-14 07:18:41.9206908,2020-06-14 07:18:41.9206908,0,NULL,0,NULL
202,group,15,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,8247607e-7819-4eb6-908d-b936a75e9770,0,2020-06-14 07:18:47.9257842,2020-06-14 07:18:47.9257842,0,NULL,0,NULL
203,group,14,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,92c79dd0-5c9a-44dd-b4ba-7d571fc49982,0,2020-06-14 07:18:52.7288668,2020-06-14 07:18:52.7288668,0,NULL,0,NULL
204,group,13,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,615a9f9a-e020-47ad-adb2-7489d61efcc7,150,2020-06-14 07:18:59.8174041,2020-06-14 07:21:30.7424685,0,NULL,0,NULL
205,profile,03cb9844-c020-4589-9bea-a107f892b658,d1f13501-60bf-4dd8-b6e8-c11d2f8eab8c,2379a133-9476-464f-ba6a-dc5a5c321826,0,2020-06-14 07:21:58.0388357,2020-06-14 07:21:58.0388357,0,NULL,0,NULL
206,group,Israeli Actors ,db2995b1-3963-4631-b702-65d02fca3b81,f1897c28-d0c1-4adb-adf4-782a926d5555,30,2020-06-14 07:22:54.5967872,2020-06-14 07:23:24.8429902,0,NULL,0,NULL
207,profile,6d028d78-cbbe-40de-97c5-ae8fb6ef2841,null,30384e11-a58d-490e-bd94-7dcaccaac4e2,0,2020-06-14 07:23:28.5642286,2020-06-14 07:23:28.5642286,0,NULL,0,NULL
208,group,16,db2995b1-3963-4631-b702-65d02fca3b81,ec27127b-738d-4ea0-b1c9-4635ec1ce69b,0,2020-06-14 07:23:36.3446737,2020-06-14 07:23:36.3446737,0,NULL,0,NULL
209,profile,6d028d78-cbbe-40de-97c5-ae8fb6ef2841,null,77c26784-b127-4a14-9d6d-5776d1284353,391,2020-06-14 07:23:36.5572028,2020-06-14 07:30:08.1062058,0,NULL,0,NULL
210,group,Brazilian Influencers,db2995b1-3963-4631-b702-65d02fca3b81,a8c7d20b-0e85-48cb-a865-7faf962bcea1,30,2020-06-14 07:24:04.2158326,2020-06-14 07:24:34.4067486,0,NULL,0,NULL
211,group,Israeli Models,db2995b1-3963-4631-b702-65d02fca3b81,33df519a-cde3-43fc-8f98-e142d4c2129f,1950,2020-06-14 07:24:52.4423944,2020-06-14 07:57:23.1371225,0,NULL,0,NULL
212,profile,avital7,a328005f-1ca5-4c79-961f-4eab118a32ab,4aeaaf23-7083-451b-99f5-099aa45783a9,120,2020-06-14 07:43:34.1159872,2020-06-14 07:45:35.0375676,0,NULL,0,NULL
213,profile,5e7aca49-1edc-4596-b77a-5b752e0acb69,5e7aca49-1edc-4596-b77a-5b752e0acb69,436bde1f-f870-4fca-894d-f4fbf1376568,60,2020-06-14 07:49:51.9073572,2020-06-14 07:50:52.3182339,0,NULL,0,NULL
214,profile,6d028d78-cbbe-40de-97c5-ae8fb6ef2841,1e1fac4d-5fe5-4eca-a868-c1c7101de8fa,86ab5e44-0cca-4052-8da2-f78c90ea3912,0,2020-06-14 07:56:50.1374820,2020-06-14 07:56:50.1374820,0,NULL,0,NULL
215,profile,1e1fac4d-5fe5-4eca-a868-c1c7101de8fa,1e1fac4d-5fe5-4eca-a868-c1c7101de8fa,5703d16d-0c32-47f2-ac5e-d148b5a7d721,152,2020-06-14 07:56:56.8888536,2020-06-14 07:59:29.4450680,0,NULL,0,NULL
216,group,Israeli Models,db2995b1-3963-4631-b702-65d02fca3b81,202d903c-5241-482a-89d8-d4ff0521ce66,0,2020-06-14 07:57:41.8290985,2020-06-14 07:57:41.8290985,0,NULL,0,NULL
217,group,Israeli Models,db2995b1-3963-4631-b702-65d02fca3b81,e1c0988f-a95d-4a33-89e2-65a9f484632e,211,2020-06-14 07:58:08.6180799,2020-06-14 08:01:40.0330186,0,NULL,0,NULL
218,group,Israeli Actors and Actresses,db2995b1-3963-4631-b702-65d02fca3b81,7f29cd8f-8a7e-4f8d-a772-f89753fdf148,1050,2020-06-14 08:02:01.3457087,2020-06-14 08:19:31.7551095,0,NULL,0,NULL
219,profile,miladorfman,null,0856d3b4-7563-4863-a89c-761789d9f32e,0,2020-06-14 08:11:26.4667960,2020-06-14 08:11:26.4667960,0,NULL,0,NULL
220,potato,potato,potato,accfed9e-4f89-47c5-bfe3-afb61d422d8a,210,2020-06-14 08:19:53.7218851,2020-06-14 08:23:24.0956224,0,NULL,0,NULL
221,group,Israeli Actors and Actresses,db2995b1-3963-4631-b702-65d02fca3b81,30ab4d47-a3c2-4489-9371-e6a694d86a80,150,2020-06-14 08:23:47.8214691,2020-06-14 08:26:18.7800483,0,NULL,0,NULL
222,group,Israeli Actors and Actresses,db2995b1-3963-4631-b702-65d02fca3b81,57b055d1-780d-464f-bb0e-edfb025e2d7b,541,2020-06-14 08:26:44.6697396,2020-06-14 08:35:45.7587641,0,NULL,0,NULL
223,profile,jackrobbins,db2995b1-3963-4631-b702-65d02fca3b81,ed5a5690-4117-4bbf-b349-27e9eca959e6,2400,2020-06-14 08:27:55.2740783,2020-06-14 09:07:55.7675703,0,NULL,0,NULL
224,group,Israeli Actors and Actresses,db2995b1-3963-4631-b702-65d02fca3b81,44be55fe-a018-49a5-a8d4-4aa4ada8bfde,0,2020-06-14 08:36:14.0859618,2020-06-14 08:36:14.0859618,0,NULL,0,NULL
225,profile,studio.recrearte,db2995b1-3963-4631-b702-65d02fca3b81,6a4ef802-9a3a-467b-8d81-96c23c6b9141,0,2020-06-14 08:36:27.5570019,2020-06-14 08:36:27.5570019,0,NULL,0,NULL
226,group,Israeli Actors and Actresses,db2995b1-3963-4631-b702-65d02fca3b81,5436195c-9358-44ce-aa38-4a6e729bac76,0,2020-06-14 08:36:32.4727616,2020-06-14 08:36:32.4727616,0,NULL,0,NULL
227,group,Israeli Actors and Actresses,db2995b1-3963-4631-b702-65d02fca3b81,a5bb2d3a-e8ac-4ffd-a1c2-5fe6e43a3122,30,2020-06-14 08:37:04.6920489,2020-06-14 08:37:34.8885439,0,NULL,0,NULL
228,group,Israeli Actors and Actresses,db2995b1-3963-4631-b702-65d02fca3b81,80228ccf-cf42-48e4-8d3c-7b1dc6cc7a51,0,2020-06-14 08:37:40.7259999,2020-06-14 08:37:40.7259999,0,NULL,0,NULL
